body,title,url
"
La Embajada de Estados Unidos en México anunció que suspendió temporalmente el trámite de visas en sus representaciones ubicadas en México, por el brote de coronavirus en el país. 

La interrupción de actividades en la Embajada y los nueve consulados iniciará este miércoles 18 de marzo y no se tiene fecha de reanudación. 

Entre los trámites que no se podrán realizar en este periodo son la solicitud de visas de inmigrante y no inmigrante, de acuerdo con un comunicado de las autoridades de la Unión Americana. 

Relacionado






Las preguntas más comunes en la entrevista de visa de turista


Cada caso es diferente y no son las únicas. Recuerda que tus respuestas deben coincidir con la información de tu formulario DS-160. 


 

No obstante, las representaciones consulares mantendrán sus servicios de ayuda y asesoría para los ciudadanos estadounidenses y aceptarán procesar las visas de emergencia.

También se limitará la expedición de los pasaportes estadounidenses, los reportes consulares de nacimiento en el extranjero y los trámites notariales para evitar una gran afluencia de personas en las instalaciones. 

La Embajada aseguró que tomó la decisión de suspender actividades por la recomendación de las autoridades la Secretaria de Salud de México de procurar el ""distanciamiento social"", ya que en el país se registran más de 80 contagios por coronavirus. 

¿Qué pasa con las citas de visa canceladas por el coronavirus? 

Normalmente, los Servicios de Inmigración y Ciudadanía de Estados Unidos no permiten reprogramar las citas de trámite de visa después de la fecha establecida previamente y los solicitantes pierden su depósito si no se presentan en la fecha y a la hora pactada. 

La Embajada de Estados Unidos explicó que por la emergencia del coronavirus se reprogramarán las citas para una fecha posterior, en cuanto se retomen las actividades. 

Aquellas personas que ya tenían una fecha establecida recibirán un correo electrónico de la Embajada con el aviso. 

Visita






Entrevista de visa de turista: documentos, pasos y preguntas frecuentes 


Estos son los documentos que debes llevar. Cada caso es diferente, pero aquí hay preguntas que muy probablemente te formularán. 



",,https://www.viveusa.mx/educacion/suspenden-tramites-de-visa-de-estados-unidos-en-mexico-por-coronavirus
"
A causa de la pandemia de coronavirus a nivel global, la Fórmula 1 ha tenido que cancelar o posponer las primeras seis carreras contempladas en su calendario de 2020 en aras de prevenir contagios entre los equipos participantes y los asistentes a las competencias. 
Además de las graves afectaciones económicas que esto representa a las ciudades que recibirían a estos Grandes Premios,. los aficionados a este deporte han tenido que resignar sus ganas de ver el inicio de la temporada 2020 de la Fórmula 1. 
No obstante, la organización de este deporte ha puesto en marcha una estrategia que busca reponer, en medida de lo posible, la falta de carreras por la crisis sanitaria que el COVID-19 ha traído.

Leer también: Estos son los puntos más antihigiénicos de tu auto
Este plan contempla la organización de carreras virtuales a través de simuladores, donde participarán los pilotos que compiten en el campeonato 2020 de Fórmula 1. 
Los pilotos competirán en la plataforma virtual Codemasters F1 2019 que se juega en PC y comenzará con una carrera en el Circuito Internacional Sakhir de Bahrein, que se suponía que sería el anfitrión del Gran Premio de este país el 22 de marzo.
La organización no ha comunicado qué pilotos serán los que participarán en este serial de e-sports, pues su contrato no los obliga a competir en esta modalidad. No obstante, figuras como Lando Norris, Max Verstappen y George Russell confirmaron su ingreso. 
Debido a los diferentes niveles de habilidad que es posible ajustar, la configuración del juego se configurará de tal manera que fomente carreras competitivas y entretenidas. La carrera de Bahrein se realizará a una distancia del 50 por ciento e incluirá sesiones de calificación y carrera.
F1 también aclaró que no se ofrecerán puntos de campeonato mundial en la serie y aún no precisan cuándo se realizará la primera carrera y por qué canales en línea podrán verla los aficionados. 
",La Fórmula 1 organizará carreras virtuales entre pilotos,http://www.eluniversal.com.mx/autopistas/formula-1-organizara-carreras-virtuales-entre-pilotos
"
Los futbolistas empiezan a desesperarse por no jugar durante la emergencia sanitaria por el Covid-19, tal es el caso de Sebastián Córdova, jugador del América, quien se siente como un narcotraficante en la cárcel.
El volante azulcrema publicó un tuit que decía: “En esta cuarentena me siento más encerrado que el mismísimo Chapo Guzmán”.
No pasaron varios minutos para que el mexicano borrara ese mensaje en redes sociales.
LEER MÁS: Los expertos opinan tras el positivo de Enrique Bonilla por Coronavirus
El brote del coronavirus ha afectado al deporte internacional y nuestro país no fue la excepción.
La Liga MX suspendió el fin de semana las actividades del Clausura 2020 y las Águilas cancelaron sus entrenamientos hasta nuevo aviso. Todavía se desconoce hasta cuándo se reanudaría el futbol mexicano. 
El tuit de Córdova fue apenas unos minutos después de que Enrique Bonilla, presidente de la Liga MX, anunciara que dio positivo de COVID-19, el segundo caso en el balompié nacional, tras Alberto Marrero, directivo del Atlético de San Luis.

 




",En cuarentena me siento más encerrado que el Chapo: Sebastián Cordova,http://www.eluniversal.com.mx/universal-deportes/futbol/coronavirus-en-cuarentena-me-siento-mas-encerrado-que-el-chapo-sebastian
"

Thomas Bach, presidente del Comité Olímpico Internacional (COI), aceptó por primera ocasión que los Juegos Olímpicos de Tokio 2020 podrían ser reagendados, debido a la crisis del coronavirus.
En una entrevista publicada por The New York Times, al presidente del COI se le preguntó si tiene un equipo que prevea lo que necesitarían los Juegos Olímpicos para recalendarizarse al otoño de este año, al 2021 o incluso al 2022. 
""Por supuesto, estamos considerando diferentes escenarios"", respondió Bach al cuestionamiento. ""Pero somos contrarios a muchas otras organizaciones deportivas o ligas profesionales, porque estamos a cuatro meses y medio de los Juegos"".

Leer más: En Alemania, dicen que el futbol volverá en 2021 

Bach había sido tajante en cuanto a que los Juegos Olímpicos se realizarían en tiempo y forma, es decir, a finales de julio e inicios de agosto, como tradicionalmente se habían realizado en los últimos 70 años. 
 También dijo que la decisión de celebrar o no celebrar las magnas justas no obedecen a intereses económicos.
 ""La decisión del COI no estará determinada por ningún interés financiero. Gracias a nuestras políticas de gestión de riesgos que han estado vigentes durante cuatro años y nuestro seguro, el COI en cualquier caso podrá continuar con las operaciones y continuar cumpliendo nuestra misión"", añadió.
 Por otra parte, también sostuvo que los Juegos Olímpicos pueden ser una ""llama de esperanza para el mundo"", debido a los momentos difíciles que se están pasando por el Covid-19.

También te puede interesar: ¿Los atletas cobran sueldo ante pandemia de Coronavirus?


 





 Suscríbete a nuestras redes sociales:   Youtube    Facebook    Twitter Instagram 
 ","Tokio 2020 podría reagendarse por Covid-19, acepta el COI",http://www.eluniversal.com.mx/universal-deportes/mas-deportes/coronavirus-tokio-2020-podria-reagendarse-por-covid-19-acepta-coi
"
Nueva York.- El petróleo volvió a derrumbarse el miércoles en un mercado que sufre por sobreoferta y por un caída de la demanda mundial de crudo por la crisis del coronavirus.
En Nueva York, el barril de WTI para entrega en abril terminó en 20.37 dólares, una fuerte baja de 24.4% a un mínimo desde febrero de 2002.
En tanto el barril de Brent del mar del Norte para entrega en mayo terminó en 24,88 dólares en Londres, en caída de más de 13%, un mínimo desde 2003.
El WTI y el Brent perdieron más de 60% de su valor desde el último máximo de inicios de enero.

 Falta de acuerdo 

El movimiento de pánico en los mercados del oro negro empezó el viernes 6 de marzo, último día de la cumbre interministerial de los Estados de la Organización de Países Exportadores de Petróleo (OPEP) y sus aliados en Viena. 
También lee: Cerrarán cines, bares, discotecas y casinos en Cancún para evitar propagación de Covid-19
El fracaso de las negociaciones entre el jefe de filas del cartel, Arabia Saudita, y el aliado más importante de la organización, Rusia, llevó a Riad a inundar el mercado para presionar a sus competidores. 
Esta decisión provocó una caída de precios, el lunes 9 de marzo, inédita desde la guerra del Golfo de 1991. 
Además, coincidió con una demanda mundial lastrada por la pandemia del nuevo coronavirus, que ha causado más de 8.000 muertos en todo el mundo y paralizado la economía global. 

 ¿Hasta dónde? 
  
Según el analista Bjarne Schieldrop, de SEB, a falta de acuerdo entre Riad y Moscú los precios del barril caerán hasta los 20 dólares, o ""incluso menos"" si la diferencia entre la oferta y la demanda alcanza los 10 millones de barriles diarios en el segundo trimestre, explicó a la AFP.
""En ese caso, la caída sería solo temporal, puesto que, a ese nivel, solo algunos productores, como los sauditas, podrían sobrevivir, lo que haría que los precios subieran automáticamente"", indicó por su parte Ipek Ozkardeskaya, de Swissquote Bank.
También lee: Edomex llega a 10 casos confirmados de coronavirus; 4 están hospitalizados
La maniobra, sin embargo, no parece desanimar a Estados Unidos, cuya producción alcanzó la semana pasada su nivel récord de 13,1 millones de barriles diarios, según la Agencia estadounidense de Información sobre la Energía (EIA). 
Las reservas de petróleo estadounidenses aumentaron por octava semana consecutiva mientras que las de gasolina y los productos destilados bajaron, según el informe semanal de la EIA publicado este miércoles.
En la semana que terminó el 13 de marzo, las reservas comerciales de crudo subieron dos millones de barriles a 453,7 millones. Las reservas de gasolina cayeron 6,2 millones de barriles y las de productos destilados como carburante para calefacción y combustible de avión 2,9 millones de barriles.
 
",Coronavirus hunde al petróleo a sus niveles más bajos en casi 20 años,http://www.eluniversal.com.mx/cartera/coronavirus-hunde-petroleo-niveles-mas-bajos-en-casi-20-anos
"
""Estamos trabajando con mucho miedo, pero no tenemos otra opción. No hay empleos en el Istmo y debemos aprovechar cualquier oportunidad”, dice  Xhunaxhi Guadalupe Gallegos, ingeniera en Gestión Empresarial  y actual  integrante de una de las brigadas del Instituto Nacional de Estadística y Geografía (Inegi), que participa en el Censo de Población y Vivienda 2020 en esta ciudad zapoteca.  

El miedo está presente entre los 101 encuestadores del Inegi desde que empezaron su labor en esta ciudad, considerada uno de los focos rojos de la inseguridad en la entidad y que según   el Secretariado Ejecutivo del Sistema Nacional de  Seguridad Pública (SESNSP), registró 71 homicidios en 2019.

Desde el 9 de marzo ese temor nos es gratuito, pues Mauricio, uno de sus compañeros,  fue atacado a balazos  cuando  realizaba una visita censal en la colonia Magisterio Democrático. El miedo creció aún más luego de un asalto a mano armada  a siete  encuestadores, apenas tres días después.   

“Claro que estamos trabajando con mucho miedo”, admite Porfirio Díaz,  licenciado en Contaduría y Administración de Empresas, egresado de la Universidad Autónoma Benito Juárez de Oaxaca (UABJO),  quien recorre las calles vacías en medio de lotes baldíos de la colonia Ferrocarrilera, fundada por extranviarios que trabajaron en la planta impregnadora de durmientes.

“Reforzarán seguridad”

Es el mediodía del miércoles 11 de febrero, 48 horas después de  que el encuestador Mauricio  fue atacado a balazos. 

Es el primer día tras la agresión y los 101 encuestadores de Juchitán volvieron a salir a las calles cargando en la espalda la pequeña mochila de tela que sólo contiene 22 hojas del cuestionario para una familia de seis integrantes, una tabla  para que se apoyen, un bolígrafo y un marcatextos que no sirve porque se diluye con el sol.

 No traen nada más porque, por la inseguridad que vive Juchitán, el Inegi decidió que aquí el censo se realice sin dispositivos móviles, a bolígrafo y papel.

Tras el ataque armado,  el coordinador estatal del Inegi, Jorge López Guzmán,  prometió que la seguridad se  mejoraría conforme pasen los días: “No podemos dejar a los encuestadores en la indefensión. Estamos organizando que salgan en brigadas de tres a cinco compañeros. Esperamos que las autoridades cumplan”.

101 encuestadores del Inegi trabajan actualmente en la ciudad de Juchitán


La promesa se cumplió sólo esa  mañana. Los 101 encuestadores llegaron a la oficina local del Inegi,  en la colonia Reforma de esta ciudad zapoteca y  dos patrullas los estaban esperando. “Vimos a los policías estatales y al salir  nos acompañaron, pero después nos dejaron solos”, lamentan.

A ello se suma que estiran sus viáticos para poder cumplir son su labor:  “Entre agua, alguna fritura o  comida, gastamos al día unos 120 pesos. El Inegi nos da 500 de apoyo  de lunes a viernes. Nosotros trabajamos también sábado y domingo, que son los  días que encontramos  a las familias que trabajan y en siete días gastamos 840 pesos”, cuentan.

Precauciones, insuficientes

Hace algo de viento o norte, pero el aire es caliente, se aproxima la primavera y el calor invade las calles vacías de la colonia Ferrocarrilera.  En medio de esos lotes sin construir,  Xhunaxhi Guadalupe y otros encuestadores  caminan  juntos por la calle, por el  miedo a la inseguridad.  

“Con tantos asaltos y robos  no nos dejan entrar para la entrevista, pero hay familias que nos conocen y nos invitan a comer (...) Juchitán es peligroso, pero es nuestra tierra y aquí estamos”, dicen  sin saber que 24 horas después siete de sus compañeros serán asaltados a mano armada. La seguridad aún no llega.  

Este viernes, luego que se reportaran los asaltos a encuestadores y tras una reunión entre la Secretaría de Seguridad Pública y el Inegi, Por instrucciones del titular de la SSPO, Ernesto Salcedo Rosales, 15 elementos a bordo de patrullas, se trasladaron a las rancherías López Chente, Juana Pozo, El Polvillo, Xhuvaleza, Guidani, Esquipulas, Paraje Beñee, pertenecientes a Unión Hidalgo, Juchitán de Zaragoza.
","En Juchitán, encuestadores trabajan pese al miedo",https://oaxaca.eluniversal.com.mx/municipios/15-03-2020/en-juchitan-encuestadores-trabajan-pese-al-miedo
"
El complicado entorno que vivimos hoy a nivel mundial y nacional en materia de salud, economía y seguridad nos obligan a plantearnos como ciudadanía la siguiente pregunta: ¿dónde están las prioridades del gobierno?
Hoy por hoy, los ojos del mundo y de todos los mexicanos, están volcados en cómo afrontar una crisis sanitaria sin precedentes a causa del coronavirus COVID19. Aunado a esto, ya se vislumbra una crisis económica cuyos efectos apenas están por verse debido a la caída en los precios del petróleo y en la cotización del peso frente al dólar; así como el previsible cierre de comercios y la pérdida de empleos que afectará a las familias mexicanas.
Si bien podría decirse que los efectos del coronavirus en la salud y en la economía son aún imprevisibles, existe otra crisis en México que no parece ser una prioridad para el gobierno: la crisis de inseguridad. A pesar del clamor de millones de mexicanos para los cuales la inseguridad representa el principal problema de sus familias, el Presupuesto de Egresos de la Federación no abonará los recursos suficientes para tan apremiante tema. Se apuesta al funcionamiento inercial de unas instituciones de seguridad endebles y rebasadas por el crimen organizado. Es así que en el presupuesto aprobado para el ejercicio 2020, y con base en el presupuesto 2019, la seguridad pública se mantiene estable en casi todos sus rubros, con pequeños ajustes (principalmente a la baja) que dan cuenta de una débil respuesta en cuanto a la magnitud del problema.
En lo que toca al tema de salud, éste tampoco es una prioridad. En vez de perfilar una estrategia sanitaria para afrontar el coronavirus se prefirió una estrategia comunicativa a cargo del subsecretario López-Gatell. A pesar de contar con instrumentos legales para afrontar la crisis, apenas el pasado jueves se convocó al Consejo de Salubridad General para establecer estrategias de contención; una decisión, sin duda, retardada. Para colmo y aún en vista de la emergencia, en su primera sesión no se tomaron decisiones y se estableció lo que parece obvio: se reconoce al COVID-19 como una enfermedad grave y se tomarán las medidas necesarias para prevenir y contener la epidemia.
Es claro que, en lo que respecta a los temas críticos de la nación, en el Gobierno Federal no existe iniciativa y sólo reacciones tardías. Tan es así que ha sido el Poder Judicial el primero en reaccionar a la inacción del gobierno. Mediante una suspensión de plano, la jueza Décimo Tercera de Distrito Administrativo de la Ciudad de México el 19 de marzo otorgó medidas cautelares que obligan a que las autoridades responsables en materia de salud implementen “las medidas y acciones sanitarias y de cuidados necesarios para detectar los casos de personas infectadas con el virus COVID-19”; y otorga un plazo de 24 horas para informar al juzgado que es lo que ha hecho al respecto. Cabe resaltar que ya antes, el 13 de marzo en el Estado de Michoacán se había dictado una medida cautelar en el mismo sentido, señalando las omisiones de las autoridades de salud para enfrentar la amenaza de propagación del virus COVID-19.
Penosamente, en términos de presupuesto, sólo hasta el último momento comienza a barajarse la posibilidad de desembolsar recursos para afrontar la crisis sanitaria, lo cual nos lleva a contestar la pregunta inicial, ¿dónde están las prioridades? Según lo observado en las últimas semanas, las prioridades del presidente siguen en el aeropuerto de Santa Lucía, en la rifa que tiene como pretexto el avión presidencial o en encomendarse a algún santo o a un “detente”.

(Colaboró Alejandro Espinosa Granados)
",¿Dónde están las prioridades?,https://www.eluniversal.com.mx/opinion/maria-elena-morera/donde-estan-las-prioridades
" 0 % PULSO SOCIAL0 La pandemia del coronavirus (Covid-19) ha llevado a diversas naciones del mundo a tomar medidas extremas para evitar su propagación. En países como Italia y España las personas se encuentran aisladas en sus hogares y trabajando desde casa.
Sabemos que hasta ahora no hay tratamiento para combatir a esta nueva cepa, aunque recientemente China anunció que desarrolló “con éxito” una vacuna contra el nuevo coronavirus SARS-CoV-2, causante del Covid-19 y ha autorizado realizar pruebas en humanos, aunque no precisó cuándo comenzarían esos ensayos.
Sin embargo, ante la paranoia que la pandemia de coronavirus ha desatado, en varios lugares del mundo se han difundido rumores acerca de presuntos remedios que ayudarían a la población a protegerse del contagio. Hay que decirlo… ¡SON FALSOS! Estos productos no te ayudarán en nada, al contrario, podrían poner tu salud en riesgo.
Orina de vaca
Hace unos días, activistas hindúes realizaron una “fiesta de orina de vaca” para protegerse del nuevo coronavirus. Se trata del grupo “All India Hindu Mahasabha”, cuyos integrantes se reunieron en Nueva Delhi para beber “gaumutra”, una mezcla cuya base es la orina de vaca.
Hari Shankar Kumar, participante del evento, resaltó que quien beba la orina de este animal sagrado será curado y protegido del Covid-19.

 
 
 

Ver esta publicación en Instagram

Una publicación compartida de The DeshBhakt (@akashbanerjee.in) el 14 Mar, 2020 a las 9:32 PDT


 
Cloro
Este “remedio” fue sugerido por el youtuber Jordan Sather, quien afirmó que beber desinfectantes como el cloro, era una “solución mineral milagrosa” para terminar con el Covid-19. Destacó que no solo es un efectivo asesino de células cancerígenas, sino que también puede eliminar el coronavirus. Sin embargo, la FDA (Food and Drug Administration) advierte que consumir productos de dióxido de cloro puede provocar desde vómito y diarrea hasta poner en peligro la vida de las personas.

(Foto: Twitter)
Cocaína
En redes sociales se comenzó a compartir una imagen falsa de una alerta de última hora en la que se advertía que la cocaína ayudaba a combatir el virus. Ante esto, el Gobierno de Francia informó que esta información es falsa y que la cocaína es una droga adictiva que causa severos estragos en la salud de las personas.

(Foto: Pixabay)
¿Deberías rasurarte a barba y bigote para evitar el coronavirus?
Ajo
En redes sociales se difundió el rumor de que comer una cantidad abundante de ajo ayudaría a prevenir la infección. La Organización Mundial de la Salud indicó que se trata de un alimento saludable que puede tener algunas propiedades antimicrobianas, pero no hay prueba de que su consumo proteja del coronavirus.

(Foto: De10.mx)
Agua cada 15 minutos
En Facebook apareció la supuesta recomendación de un doctor japonés que recomienda consumir agua cada 15 minutos para eliminar cualquier virus que pudiera haber entrado por la boca. Obviamente, esto es falso, pues un virus no puede “lavarse” de esa manera.

(Foto: iStock)
Sauna y Vodka
El presidente de Bielorrusia, Alexánder Lukashenko, fue el que dio esta “recomendación”. Según él, autoridades chinas señalaron que el Covid-19 muere a partir de los 60 grados centígrados (lo cual no ha sido comprobado) por ello recomendó ir al sauna dos o tres veces por semana. También señaló que el vodka no solo sirve para lavarse las manos, sino que también habría que beber unos 100 mililitros diarios para “envenenar” al virus.

Ir al sauna y beber alcohol, tampoco te protegen del coronavirus. (Fotos: Pixabay)
Con información de Emol.
TARJETA:

 
 
 

Ver esta publicación en Instagram

Para prevenir contagios de #coronavirus, te dejamos estas recomendaciones Para más #información sigue nuestras redes sociales y visita de10.com.mx . . . . . . . . #Coronavirus #Higiene #MedidasDeHigiene #LavadoDeManos #Virus #Covid19 #Enfermedad #VivirBien #Salud #Entérate #Datos #Estudio #Información
Una publicación compartida de  De10.mx (@de10mx) el 29 Feb, 2020 a las 8:00 PST


 ",,https://de10.com.mx/cultura-digital/falso-insolitos-remedios-que-no-te-protegen-del-coronavirus
"
Entre la información que ha surgido a raíz del coronavirus, algo debe estar claro: aún no existe una cura oficial o un medicamento que prevenga el Covid-19 que se ha propagado por el mundo desde finales de diciembre pasado, aún después de que se anunciaran las primeras pruebas de medicamentos hace unos días.

Ni sustancias químicas extrañas, ni altas dosis de medicamentos, diseñados para tratar gripes comunes o suplementos, pueden significar una cura milagrosa para el Covid-19, pero adoptar algunos métodos de estilo de vida y cuidado de la salud pueden ayudar a fortalecer el sistema inmunológico para resistir la enfermedad, según señala Caroline Apovian, doctora y directora del Centro de Nutrición y Control de Peso de Boston Medical Center. 

Lee 






Así debes limpiar tu lugar de trabajo durante el brote de COVID-19


El Departamento del Trabajo y los CDC sugieren a las empresas y trabajadores remotos aplicar estas medidas 




Por ejemplo, tener una dieta variada y sana puede fortalecer el sistema inmunológico para hacerle frente a la enfermedad, pero no para curarla y no para prevenirla. 

“Si estás en contacto con el coronavirus, no importa cuántas naranjas comas, vas a contraer el virus”, dice la especialista en entrevista con Business Insider. 

Por su parte, las altas dosis de vitaminas o suplementos no evitarán que el cuerpo reciba el virus, al contrario, lo debilitará con efectos secundarios y daños crónicos a órganos como riñones e hígado. 

En cambio, las personas pueden cuidar su sistema y reducir el impacto del virus ─en caso de que lo contraigan─, con una buena calidad de sueño.  Los especialistas de Harvard Health califican un buen sueño con siete o nueve horas cada noche.

Hacer ejercicio también apoya el buen funcionamiento del cuerpo, mejora el ánimo, reduce la inflamación y hace que las células combatan infecciones. 

Obtener vitamina D, en dosis moderadas y con la exposición al sol en lapsos cortos, es otra de las formas de ayudar al sistema inmunológico, ya que combate los virus, reduce la gravedad de las enfermedades y facilita la recuperación, pero nota: no protege de contraer el coronavirus. 

Este componente también se obtienen con el consumo de alimentos como pescados grasos, hígados de res, huevos, quesos y champiñones. 

Visita 






¿Cómo reducir la ansiedad y estrés por COVID-19, según Harvard? 


John Sharp, de la Universidad de Harvard, sugiere seguir estas acciones 




Controlar el estrés y la ansiedad es otra de las formas más fáciles de mantenerse saludable. Los especialistas recomiendan alejarse de las noticias preocupantes sobre la propagación del virus, dejar de visitar redes sociales, evitar el pánico y la desinformación. 

En cambio, las personas pueden aprovechar las cuarentenas obligatorias para hacer ejercicio en casa, hablar con los seres queridos, dormir, meditar o practicar actividades relajantes. 

Por último, lavarse las manos es, quizá, la mejor manera para evitar la propagación del coronavirus. 

La forma ideal de hacerlo es frotar las manos, entre dedos, uñas, nudillos y el dorso de la mano con abundante jabón y agua corriente durante 20 segundos, de forma contínua. 

Otra opción de limpieza es el desinfectante, pero sólo en caso de no tener agua ni jabón. 

 

No te pierdas de las últimas noticias de Vive Usa en Google News,  síguenos aquí

Gráfico. Mitos sobre el coronavirus desmentidos por la OMS



",,https://www.viveusa.mx/bienestar/asi-puedes-fortalecer-el-sistema-inmunologico-ante-el-coronavirus
" 0 % PULSO SOCIAL0 Si estás atrapado en casa por la cuarentena durante la crisis de coronavirus, seguro te has puesto al día con los estrenos en el cine que se te pasaron el año pasado. Pero hay cintas que de plano fueron pésimas e incluso fueron reconocidas por los Razzie 2020.
Como cada año, los premios Golden Raspberry Awards, mejor conocidos como los Razzie, premiaron a lo peor del cine. Para nadie fue sorpresa que Cats se coronara como la película más nefasta del año, pero también hubo algunas revelaciones en la lista de ganadores.
Para que sepas que cintas NO ver durante la cuarentena del Covid-19 y te ahorres el mal rato, te presentamos la lista completa de ganadores en los Razzie 2020:
Peor Película

Cats (ganador)
The Fanatic
The Haunting of Sharon Tate
A Madea Family Funeral
Rambo: Last Blood

 
Yeah Screaming GIF from Yeah GIFs
Peorr Actor

James Franco / Zeroville
David Harbour / Hellboy
Matthew McConaughey / Serenity
Sylvester Stallone / Rambo: Last Blood
John Travolta / The Fanatic & Trading Paint (ganador)

Peor actriz

Hilary Duff / The Haunting of Sharon Tate (ganador)
Anne Hathaway / The Hustle & Serenity
Francesca Hayward / Cats
Tyler Perry / (como Medea) A Madea Family Funeral
Rebel Wilson / The Hustle

Peor actor de reparto

James Corden / Cats (ganador)
Tyler Perry / A Madea Family Funeral (como “Joe”)
Tyler Perry / A Madea Family Funeral (como “Uncle Heathrow”)
Seth Rogan / Zeroville
Bruce Willis / Glass 

Lick Grooming GIF from Lick GIFs
 
Peor actriz de reparto

Jessica Chastain / Dark Phoenix
Cassi Davis / A Madea Family Funeral
Judi Dench / Cats
Fenessa Pineda / Rambo: First Blood
Rebel Wilson / Cats (gandor)

Peor combo en pantalla

Cualquiera de las bolas de pelo mitad felinas-mitad humanas / Cats (ganador)
Jason Derulo y su “paquete” borrado digitalmente / Cats
Tyler Perry y Tyler Perry (o Tyler Perry) / A Madea Family Funeral
Sylvester Stallone y su furia impotente / Rambo: Last Blood
John Travolta y cualquier guión que acepta

Las 10 escenas sexuales más polémicas del cine
Peor director

Fred Durst / The Fanatic
James Franco / Zeroville
Adrian Grunberg / Rambo: Last Blood
Tom Hooper / Cats (ganador)
Neil Marshall / Hellboy

Peor guión

Cats (ganador)
The Haunting of Sharon Tate
Hellboy
A Madea Family Funeral
Rambo: Last Blood

Peor remake o secuela

Dark Phoenix
Godzilla, King of the Monsters
Hellboy
A Madea Family Funeral
Rambo: Last Blood (ganador)

Turn Around Huh GIF from Turnaround GIFs
 
Peor descuido irresponsable por la vida humana o propiedad pública

Dragged Across Concrete
The Haunting of Sharon Tate
Hellboy
Joker
Rambo: Last Blood (ganador)

El premio de la redención

Eddie Murphy / Dolemite Is My Name (ganador)
Keanu Reeves / John Wick 3 & Toy Story 4
Adam Sandler / Uncut Gems
Jennifer Lopez / Hustlers
Will Smith / Aladdin

 
VIDEO:

",,https://de10.com.mx/top-10/razzie-2020-estos-son-los-ganadores-lo-peor-del-cine
"
No es tarea fácil mantener conectados a los equipos de trabajo mientras las recomendaciones sanitarias indican evitar las concentraciones de personas. Para ayudar a las organizaciones, Google tiene herramientas - y sugiere algunas buenas prácticas - para fomentar la colaboración cuando los integrantes de los equipos trabajan desde casa. Y para lograr implementar esquemas de home office con éxito.

Grupos de Google

Ahí se puede incluir a todos los colaboradores y permite reunir la comunicación en un solo lugar. Además, brinda la posibilidad de realizar preguntas, lanzar avisos o hacer encuestas. También, los miembros reciben una notificación vía correo cuando se ha realizado una acción en el grupo. Una ventaja es que la comunicación en esta herramienta se mantiene ordenada y organizada.
Leer también: Google reconoce a Ignaz Semmelweis y al lavado de manos con Doodle



Unidades compartidas en Google Drive

Antes de implementar home office, es importante conceder a los integrantes del equipo, los permisos de acceso a los documentos necesarios. En ese sentido, las unidades compartidas de Drive permiten gestionar en un mismo sitio, los archivos necesarios para desempeñar las labores.


Calendario

Para mantener la organización, las reuniones se vuelven relevantes. El Calendario de Google permite configurar invitaciones, crear una agenda con anticipación y adjuntar los materiales necesarios para trabajar en la misma invitación.


Documentos compartidos

Estos archivos permiten compartir objetivos y actualizaciones con frecuencia. A fin de registrar los logros y realizar un seguimiento de objetivos y mantener actualizados a los colaboradores.
Leer también: Por coronavirus, Google lanza sitio para aprendizaje a distancia



Sitios de Google

Esta herramienta ayuda a centralizar la información que se distribuirá entre los miembros de un equipo de trabajo. Estos permiten crear una página web para publicar actualizaciones del estado de la organización y las medidas o nuevas noticias relacionadas a la empresa sin la necesidad de contar con un diseñador.


Hangouts Meet

Si el intercambio de emails no resulta efectiva para tratar un asunto en ese momento, la opción puede ser configurar una reunión e invitar, a quien sea necesario, a unirse. Una ventaja de esta herramienta, es que genera automáticamente códigos de marcación internacional para que cualquier participante pueda llamar por teléfono sin importar en dónde se encuentre en el momento.

",6 herramientas de Google para un home office exitoso,http://www.eluniversal.com.mx/techbit/6-herramientas-de-google-para-un-home-office-exitoso
